State ,District ,Crop,Crop_Year,Season,Area ,Production,Yield
Telangana,NIZAMABAD,Groundnut,2019,Rabi       ,16,37,2.31
Telangana,PEDDAPALLI,Groundnut,2016,Rabi       ,220,455,2.07
Telangana,PEDDAPALLI,Groundnut,2017,Rabi       ,29,65,2.24
Telangana,PEDDAPALLI,Groundnut,2018,Rabi       ,38,95,2.5
Telangana,PEDDAPALLI,Groundnut,2019,Kharif     ,1,2,2
Telangana,PEDDAPALLI,Groundnut,2019,Rabi       ,3,7,2.33
Telangana,RAJANNA,Groundnut,2016,Rabi       ,220,455,2.07
Telangana,RAJANNA,Groundnut,2017,Rabi       ,166,371,2.23
Telangana,RAJANNA,Groundnut,2018,Rabi       ,149,371,2.49
Telangana,RAJANNA,Groundnut,2019,Rabi       ,32,74,2.31
Telangana,RANGAREDDI,Groundnut,2013,Kharif     ,151,142,0.94
Telangana,RANGAREDDI,Groundnut,2013,Rabi       ,10632,17362,1.63
Telangana,RANGAREDDI,Groundnut,2014,Kharif     ,7,6,0.86
Telangana,RANGAREDDI,Groundnut,2014,Rabi       ,6172,9857,1.6
Telangana,RANGAREDDI,Groundnut,2015,Kharif     ,19,4,0.21
Telangana,RANGAREDDI,Groundnut,2015,Rabi       ,3325,4007,1.21
Telangana,RANGAREDDI,Groundnut,2016,Rabi       ,1165,2409,2.07
Telangana,RANGAREDDI,Groundnut,2017,Rabi       ,1335,4036,3.02
Telangana,RANGAREDDI,Groundnut,2018,Rabi       ,538,1459,2.71
Telangana,RANGAREDDI,Groundnut,2019,Kharif     ,1,2,2
Telangana,RANGAREDDI,Groundnut,2019,Rabi       ,624,2495,4
Telangana,SANGAREDDY,Groundnut,2016,Kharif     ,15,29,1.93
Telangana,SANGAREDDY,Groundnut,2016,Rabi       ,107,221,2.07
Telangana,SANGAREDDY,Groundnut,2017,Rabi       ,110,246,2.24
Telangana,SANGAREDDY,Groundnut,2018,Kharif     ,3,8,2.67
Telangana,SANGAREDDY,Groundnut,2018,Rabi       ,113,281,2.49
Telangana,SANGAREDDY,Groundnut,2019,Kharif     ,2,6,3
Telangana,SANGAREDDY,Groundnut,2019,Rabi       ,31,72,2.32
Telangana,SIDDIPET,Groundnut,2016,Kharif     ,18,35,1.94
Telangana,SIDDIPET,Groundnut,2016,Rabi       ,1396,2887,2.07
Telangana,SIDDIPET,Groundnut,2017,Kharif     ,26,57,2.19
Telangana,SIDDIPET,Groundnut,2017,Rabi       ,1087,1902,1.75
Telangana,SIDDIPET,Groundnut,2018,Kharif     ,32,80,2.5
Telangana,SIDDIPET,Groundnut,2018,Rabi       ,1206,2728,2.26
Telangana,SIDDIPET,Groundnut,2019,Kharif     ,43,118,2.74
Telangana,SIDDIPET,Groundnut,2019,Rabi       ,651,1174,1.8
Telangana,SURYAPET,Groundnut,2016,Kharif     ,3057,5108,1.67
Telangana,SURYAPET,Groundnut,2016,Rabi       ,6880,9095,1.32
Telangana,SURYAPET,Groundnut,2017,Kharif     ,1441,1840,1.28
Telangana,SURYAPET,Groundnut,2017,Rabi       ,5934,12378,2.09
Telangana,SURYAPET,Groundnut,2018,Kharif     ,1010,1794,1.78
Telangana,SURYAPET,Groundnut,2018,Rabi       ,3541,6356,1.79
Telangana,SURYAPET,Groundnut,2019,Kharif     ,464,1155,2.49
Telangana,SURYAPET,Groundnut,2019,Rabi       ,1485,4200,2.83
Telangana,VIKARABAD,Groundnut,2016,Kharif     ,31,60,1.94
Telangana,VIKARABAD,Groundnut,2016,Rabi       ,5165,9008,1.74
Telangana,VIKARABAD,Groundnut,2017,Kharif     ,55,120,2.18
Telangana,VIKARABAD,Groundnut,2017,Rabi       ,5105,10430,2.04
Telangana,VIKARABAD,Groundnut,2018,Kharif     ,31,78,2.52
Telangana,VIKARABAD,Groundnut,2018,Rabi       ,3614,8880,2.46
Telangana,VIKARABAD,Groundnut,2019,Kharif     ,109,300,2.75
Telangana,VIKARABAD,Groundnut,2019,Rabi       ,3114,8548,2.75
Telangana,WANAPARTHY,Groundnut,2016,Kharif     ,1885,3090,1.64
Telangana,WANAPARTHY,Groundnut,2016,Rabi       ,21324,50986,2.39
Telangana,WANAPARTHY,Groundnut,2017,Kharif     ,2453,4830,1.97
Telangana,WANAPARTHY,Groundnut,2017,Rabi       ,24056,51937,2.16
Telangana,WANAPARTHY,Groundnut,2018,Kharif     ,609,1200,1.97
Telangana,WANAPARTHY,Groundnut,2018,Rabi       ,21732,67456,3.1
Telangana,WANAPARTHY,Groundnut,2019,Kharif     ,1385,3911,2.82
Telangana,WANAPARTHY,Groundnut,2019,Rabi       ,17556,53489,3.05
Telangana,WARANGAL,Groundnut,2013,Kharif     ,3896,9043,2.32
Telangana,WARANGAL,Groundnut,2013,Rabi       ,26041,44426,1.71
Telangana,WARANGAL,Groundnut,2014,Kharif     ,3064,6771,2.21
Telangana,WARANGAL,Groundnut,2014,Rabi       ,19768,34752,1.76
Telangana,WARANGAL,Groundnut,2015,Kharif     ,2471,6249,2.53
Telangana,WARANGAL,Groundnut,2015,Rabi       ,17199,28654,1.67
Telangana,WARANGAL,Groundnut,2016,Kharif     ,2917,10860,3.72
Telangana,WARANGAL,Groundnut,2016,Rabi       ,4119,12110,2.94
Telangana,WARANGAL,Groundnut,2017,Kharif     ,3151,12654,4.02
Telangana,WARANGAL,Groundnut,2017,Rabi       ,3802,10159,2.67
Telangana,WARANGAL,Groundnut,2018,Kharif     ,3470,11867,3.42
Telangana,WARANGAL,Groundnut,2018,Rabi       ,3103,8949,2.88
Telangana,WARANGAL,Groundnut,2019,Kharif     ,2560,8610,3.36
Telangana,WARANGAL,Groundnut,2019,Rabi       ,1450,4603,3.17
Telangana,YADADRI,Groundnut,2016,Kharif     ,235,393,1.67
Telangana,YADADRI,Groundnut,2016,Rabi       ,45,93,2.07
Telangana,YADADRI,Groundnut,2017,Kharif     ,52,114,2.19
Telangana,YADADRI,Groundnut,2017,Rabi       ,35,78,2.23
Telangana,YADADRI,Groundnut,2018,Kharif     ,193,483,2.5
Telangana,YADADRI,Groundnut,2018,Rabi       ,57,142,2.49
Telangana,YADADRI,Groundnut,2019,Kharif     ,92,252,2.74
Telangana,YADADRI,Groundnut,2019,Rabi       ,47,111,2.36
Telangana,ADILABAD,Horse-gram,2013,Rabi       ,25,12,0.48
Telangana,ADILABAD,Horse-gram,2014,Rabi       ,65,25,0.38
Telangana,ADILABAD,Horse-gram,2015,Rabi       ,24,11,0.46
Telangana,BHADRADRI,Horse-gram,2019,Rabi       ,4,3,0.75
Telangana,JANGOAN,Horse-gram,2016,Rabi       ,84,32,0.38
Telangana,JANGOAN,Horse-gram,2017,Rabi       ,68,,0
Telangana,JANGOAN,Horse-gram,2018,Rabi       ,32,20,0.63
Telangana,JANGOAN,Horse-gram,2019,Kharif     ,5,4,0.8
Telangana,JANGOAN,Horse-gram,2019,Rabi       ,11,10,0.91
Telangana,JAYASHANKAR,Horse-gram,2016,Rabi       ,4,2,0.5
Telangana,JAYASHANKAR,Horse-gram,2017,Rabi       ,4,,0
Telangana,JAYASHANKAR,Horse-gram,2018,Rabi       ,3,2,0.67
Telangana,JOGULAMBA,Horse-gram,2016,Kharif     ,181,69,0.38
Telangana,JOGULAMBA,Horse-gram,2016,Rabi       ,6,2,0.33
Telangana,JOGULAMBA,Horse-gram,2017,Kharif     ,45,,0
Telangana,JOGULAMBA,Horse-gram,2018,Kharif     ,23,15,0.65
Telangana,JOGULAMBA,Horse-gram,2019,Kharif     ,3,3,1
Telangana,JOGULAMBA,Horse-gram,2019,Rabi       ,18,16,0.89
Telangana,KAMAREDDY,Horse-gram,2019,Rabi       ,165,144,0.87
Telangana,KARIMNAGAR,Horse-gram,2014,Rabi       ,4,2,0.5
Telangana,KARIMNAGAR,Horse-gram,2015,Rabi       ,10,4,0.4
Telangana,KHAMMAM,Horse-gram,2013,Rabi       ,37,18,0.49
Telangana,KHAMMAM,Horse-gram,2014,Rabi       ,16,6,0.38
Telangana,KHAMMAM,Horse-gram,2015,Rabi       ,3,1,0.33
Telangana,KHAMMAM,Horse-gram,2016,Rabi       ,1,,0
Telangana,KHAMMAM,Horse-gram,2017,Rabi       ,1,,0
Telangana,KOMARAM BHEEM ASIFABAD,Horse-gram,2016,Rabi       ,11,4,0.36
Telangana,KOMARAM BHEEM ASIFABAD,Horse-gram,2017,Rabi       ,6,,0
Telangana,KOMARAM BHEEM ASIFABAD,Horse-gram,2018,Rabi       ,3,2,0.67
Telangana,MAHABUBABAD,Horse-gram,2019,Rabi       ,3,3,1
Telangana,MAHBUBNAGAR,Horse-gram,2013,Kharif     ,476,296,0.62
Telangana,MAHBUBNAGAR,Horse-gram,2013,Rabi       ,632,302,0.48
Telangana,MAHBUBNAGAR,Horse-gram,2014,Kharif     ,503,261,0.52
Telangana,MAHBUBNAGAR,Horse-gram,2014,Rabi       ,464,177,0.38
Telangana,MAHBUBNAGAR,Horse-gram,2015,Kharif     ,384,83,0.22
Telangana,MAHBUBNAGAR,Horse-gram,2015,Rabi       ,521,233,0.45
Telangana,MAHBUBNAGAR,Horse-gram,2016,Kharif     ,16,6,0.38
Telangana,MAHBUBNAGAR,Horse-gram,2016,Rabi       ,31,12,0.39
Telangana,MAHBUBNAGAR,Horse-gram,2017,Kharif     ,138,,0
Telangana,MAHBUBNAGAR,Horse-gram,2017,Rabi       ,66,,0
Telangana,MAHBUBNAGAR,Horse-gram,2018,Kharif     ,4,3,0.75
Telangana,MAHBUBNAGAR,Horse-gram,2018,Rabi       ,4,3,0.75
Telangana,MAHBUBNAGAR,Horse-gram,2019,Kharif     ,253,220,0.87
Telangana,MAHBUBNAGAR,Horse-gram,2019,Rabi       ,5,4,0.8
Telangana,MANCHERIAL,Horse-gram,2016,Rabi       ,6,2,0.33
Telangana,MANCHERIAL,Horse-gram,2017,Kharif     ,3,,0
Telangana,MANCHERIAL,Horse-gram,2018,Rabi       ,1,1,1
Telangana,MEDAK,Horse-gram,2013,Rabi       ,302,144,0.48
Telangana,MEDAK,Horse-gram,2014,Rabi       ,273,104,0.38
Telangana,MEDAK,Horse-gram,2015,Kharif     ,13,3,0.23
Telangana,MEDAK,Horse-gram,2015,Rabi       ,228,102,0.45
Telangana,MEDAK,Horse-gram,2016,Kharif     ,42,16,0.38
Telangana,MEDAK,Horse-gram,2016,Rabi       ,10,4,0.4
Telangana,MEDAK,Horse-gram,2017,Rabi       ,22,,0
Telangana,MEDAK,Horse-gram,2018,Rabi       ,7,4,0.57
Telangana,MEDAK,Horse-gram,2019,Kharif     ,3,3,1
Telangana,MEDAK,Horse-gram,2019,Rabi       ,5,4,0.8
Telangana,MEDCHAL MALKAJGIRI,Horse-gram,2019,Kharif     ,4,3,0.75
Telangana,MEDCHAL MALKAJGIRI,Horse-gram,2019,Rabi       ,9,8,0.89
Telangana,NAGARKURNOOL,Horse-gram,2016,Rabi       ,27,10,0.37
Telangana,NAGARKURNOOL,Horse-gram,2017,Rabi       ,23,,0
Telangana,NAGARKURNOOL,Horse-gram,2018,Rabi       ,83,53,0.64
Telangana,NAGARKURNOOL,Horse-gram,2019,Kharif     ,9,8,0.89
Telangana,NAGARKURNOOL,Horse-gram,2019,Rabi       ,31,27,0.87
Telangana,NALGONDA,Horse-gram,2013,Rabi       ,1088,520,0.48
Telangana,NALGONDA,Horse-gram,2014,Rabi       ,634,242,0.38
Telangana,NALGONDA,Horse-gram,2015,Rabi       ,497,223,0.45
Telangana,NALGONDA,Horse-gram,2016,Rabi       ,573,219,0.38
Telangana,NALGONDA,Horse-gram,2017,Rabi       ,208,,0
Telangana,NALGONDA,Horse-gram,2018,Rabi       ,78,49,0.63
Telangana,NALGONDA,Horse-gram,2019,Rabi       ,96,84,0.88
Telangana,NARAYANAPET,Horse-gram,2018,Kharif     ,67,42,0.63
Telangana,NARAYANAPET,Horse-gram,2018,Rabi       ,64,41,0.64
Telangana,NARAYANAPET,Horse-gram,2019,Kharif     ,10,9,0.9
Telangana,NARAYANAPET,Horse-gram,2019,Rabi       ,60,52,0.87
Telangana,NIRMAL,Horse-gram,2019,Rabi       ,2,2,1
Telangana,NIZAMABAD,Horse-gram,2013,Kharif     ,12,7,0.58
Telangana,NIZAMABAD,Horse-gram,2015,Rabi       ,3,1,0.33
Telangana,RAJANNA,Horse-gram,2019,Rabi       ,5,4,0.8
Telangana,RANGAREDDI,Horse-gram,2013,Kharif     ,19,12,0.63
Telangana,RANGAREDDI,Horse-gram,2013,Rabi       ,96,46,0.48
Telangana,RANGAREDDI,Horse-gram,2014,Kharif     ,26,13,0.5
Telangana,RANGAREDDI,Horse-gram,2014,Rabi       ,43,16,0.37
Telangana,RANGAREDDI,Horse-gram,2015,Kharif     ,113,24,0.21
Telangana,RANGAREDDI,Horse-gram,2015,Rabi       ,94,42,0.45
Telangana,RANGAREDDI,Horse-gram,2016,Kharif     ,82,31,0.38
Telangana,RANGAREDDI,Horse-gram,2016,Rabi       ,131,50,0.38
Telangana,RANGAREDDI,Horse-gram,2017,Kharif     ,50,,0
Telangana,RANGAREDDI,Horse-gram,2017,Rabi       ,134,,0
Telangana,RANGAREDDI,Horse-gram,2018,Kharif     ,45,29,0.64
Telangana,RANGAREDDI,Horse-gram,2018,Rabi       ,54,34,0.63
Telangana,RANGAREDDI,Horse-gram,2019,Kharif     ,105,91,0.87
Telangana,RANGAREDDI,Horse-gram,2019,Rabi       ,29,25,0.86
Telangana,SANGAREDDY,Horse-gram,2016,Kharif     ,18,7,0.39
Telangana,SANGAREDDY,Horse-gram,2016,Rabi       ,7,3,0.43
Telangana,SANGAREDDY,Horse-gram,2017,Rabi       ,2,,0
Telangana,SANGAREDDY,Horse-gram,2019,Kharif     ,7,6,0.86
Telangana,SANGAREDDY,Horse-gram,2019,Rabi       ,30,26,0.87
Telangana,SIDDIPET,Horse-gram,2016,Rabi       ,81,31,0.38
Telangana,SIDDIPET,Horse-gram,2017,Rabi       ,80,,0
Telangana,SIDDIPET,Horse-gram,2018,Rabi       ,61,39,0.64
Telangana,SIDDIPET,Horse-gram,2019,Rabi       ,28,24,0.86
Telangana,SURYAPET,Horse-gram,2016,Rabi       ,160,61,0.38
Telangana,SURYAPET,Horse-gram,2017,Rabi       ,131,,0
Telangana,SURYAPET,Horse-gram,2018,Rabi       ,251,159,0.63
Telangana,SURYAPET,Horse-gram,2019,Rabi       ,30,26,0.87
Telangana,VIKARABAD,Horse-gram,2016,Kharif     ,7,3,0.43
Telangana,VIKARABAD,Horse-gram,2018,Kharif     ,5,3,0.6
Telangana,VIKARABAD,Horse-gram,2019,Kharif     ,5,,0
Telangana,WANAPARTHY,Horse-gram,2016,Kharif     ,7,3,0.43
Telangana,WANAPARTHY,Horse-gram,2016,Rabi       ,45,17,0.38
Telangana,WANAPARTHY,Horse-gram,2017,Kharif     ,1,,0
Telangana,WANAPARTHY,Horse-gram,2017,Rabi       ,11,,0
Telangana,WANAPARTHY,Horse-gram,2018,Rabi       ,8,5,0.63
Telangana,WANAPARTHY,Horse-gram,2019,Kharif     ,3,3,1
Telangana,WANAPARTHY,Horse-gram,2019,Rabi       ,49,43,0.88
Telangana,WARANGAL,Horse-gram,2013,Rabi       ,257,123,0.48
Telangana,WARANGAL,Horse-gram,2014,Rabi       ,279,107,0.38
Telangana,WARANGAL,Horse-gram,2015,Rabi       ,150,67,0.45
Telangana,YADADRI,Horse-gram,2016,Rabi       ,133,51,0.38
Telangana,YADADRI,Horse-gram,2017,Rabi       ,207,,0
Telangana,YADADRI,Horse-gram,2018,Rabi       ,87,55,0.63
Telangana,YADADRI,Horse-gram,2019,Kharif     ,24,21,0.88
Telangana,YADADRI,Horse-gram,2019,Rabi       ,39,34,0.87
Telangana,ADILABAD,Jowar,2013,Kharif     ,15410,13669,0.89
Telangana,ADILABAD,Jowar,2013,Rabi       ,10721,7987,0.74
Telangana,ADILABAD,Jowar,2014,Kharif     ,10338,10276,0.99
Telangana,ADILABAD,Jowar,2014,Rabi       ,9787,7448,0.76
Telangana,ADILABAD,Jowar,2015,Kharif     ,9753,11440,1.17
Telangana,ADILABAD,Jowar,2015,Rabi       ,8629,6998,0.81
Telangana,ADILABAD,Jowar,2016,Kharif     ,5498,5306,0.97
Telangana,ADILABAD,Jowar,2016,Rabi       ,2618,2270,0.87
Telangana,ADILABAD,Jowar,2017,Kharif     ,3005,2227,0.74
Telangana,ADILABAD,Jowar,2017,Rabi       ,2946,3738,1.27
Telangana,ADILABAD,Jowar,2018,Kharif     ,2783,2001,0.72
Telangana,ADILABAD,Jowar,2018,Rabi       ,3234,4110,1.27
Telangana,ADILABAD,Jowar,2019,Kharif     ,1571,1643,1.05
Telangana,ADILABAD,Jowar,2019,Rabi       ,6580,14950,2.27
Telangana,BHADRADRI,Jowar,2016,Kharif     ,2,2,1
Telangana,BHADRADRI,Jowar,2016,Rabi       ,47,56,1.19
Telangana,BHADRADRI,Jowar,2017,Rabi       ,120,162,1.35
Telangana,BHADRADRI,Jowar,2018,Rabi       ,120,198,1.65
Telangana,BHADRADRI,Jowar,2019,Kharif     ,6,7,1.17
Telangana,BHADRADRI,Jowar,2019,Rabi       ,202,430,2.13
Telangana,"HANUMAKONDA
",Jowar,2017,Kharif     ,4,4,1
Telangana,"HANUMAKONDA
",Jowar,2019,Kharif     ,36,43,1.19
Telangana,JAGITIAL,Jowar,2016,Rabi       ,705,839,1.19
Telangana,JAGITIAL,Jowar,2017,Rabi       ,242,327,1.35
Telangana,JAGITIAL,Jowar,2018,Rabi       ,98,162,1.65
Telangana,JAGITIAL,Jowar,2019,Rabi       ,40,85,2.13
Telangana,JANGOAN,Jowar,2016,Kharif     ,27,23,0.85
Telangana,JANGOAN,Jowar,2016,Rabi       ,94,112,1.19
Telangana,JANGOAN,Jowar,2017,Kharif     ,14,13,0.93
Telangana,JANGOAN,Jowar,2017,Rabi       ,56,76,1.36
Telangana,JANGOAN,Jowar,2018,Kharif     ,4,4,1
Telangana,JANGOAN,Jowar,2018,Rabi       ,16,26,1.63
Telangana,JANGOAN,Jowar,2019,Kharif     ,61,72,1.18
Telangana,JANGOAN,Jowar,2019,Rabi       ,83,177,2.13
Telangana,JAYASHANKAR,Jowar,2016,Rabi       ,7,8,1.14
Telangana,JAYASHANKAR,Jowar,2017,Rabi       ,3,4,1.33
Telangana,JAYASHANKAR,Jowar,2018,Rabi       ,2,3,1.5
Telangana,JOGULAMBA,Jowar,2016,Kharif     ,735,584,0.79
Telangana,JOGULAMBA,Jowar,2016,Rabi       ,2050,2614,1.28
Telangana,JOGULAMBA,Jowar,2017,Kharif     ,92,87,0.95
Telangana,JOGULAMBA,Jowar,2017,Rabi       ,1584,4781,3.02
Telangana,JOGULAMBA,Jowar,2018,Kharif     ,95,88,0.93
Telangana,JOGULAMBA,Jowar,2018,Rabi       ,1438,2975,2.07
Telangana,JOGULAMBA,Jowar,2019,Kharif     ,342,405,1.18
Telangana,JOGULAMBA,Jowar,2019,Rabi       ,940,2190,2.33
Telangana,KAMAREDDY,Jowar,2016,Kharif     ,209,122,0.58
Telangana,KAMAREDDY,Jowar,2016,Rabi       ,3249,5903,1.82
Telangana,KAMAREDDY,Jowar,2017,Kharif     ,153,144,0.94
Telangana,KAMAREDDY,Jowar,2017,Rabi       ,3371,4918,1.46
Telangana,KAMAREDDY,Jowar,2018,Kharif     ,257,239,0.93
Telangana,KAMAREDDY,Jowar,2018,Rabi       ,3244,8535,2.63
Telangana,KAMAREDDY,Jowar,2019,Kharif     ,157,186,1.18
Telangana,KAMAREDDY,Jowar,2019,Rabi       ,6852,25688,3.75
Telangana,KARIMNAGAR,Jowar,2013,Rabi       ,124,151,1.22
Telangana,KARIMNAGAR,Jowar,2014,Kharif     ,4,4,1
Telangana,KARIMNAGAR,Jowar,2014,Rabi       ,1271,1940,1.53
Telangana,KARIMNAGAR,Jowar,2015,Rabi       ,52,98,1.88
Telangana,KARIMNAGAR,Jowar,2019,Kharif     ,1,1,1
Telangana,KHAMMAM,Jowar,2013,Rabi       ,358,341,0.95
Telangana,KHAMMAM,Jowar,2014,Kharif     ,1,1,1
Telangana,KHAMMAM,Jowar,2014,Rabi       ,529,599,1.13
Telangana,KHAMMAM,Jowar,2015,Rabi       ,235,188,0.8
Telangana,KHAMMAM,Jowar,2016,Rabi       ,227,270,1.19
Telangana,KHAMMAM,Jowar,2017,Kharif     ,10,9,0.9
Telangana,KHAMMAM,Jowar,2017,Rabi       ,208,281,1.35
Telangana,KHAMMAM,Jowar,2018,Kharif     ,2,2,1
Telangana,KHAMMAM,Jowar,2018,Rabi       ,247,408,1.65
Telangana,KHAMMAM,Jowar,2019,Kharif     ,12,14,1.17
Telangana,KHAMMAM,Jowar,2019,Rabi       ,272,579,2.13
Telangana,KOMARAM BHEEM ASIFABAD,Jowar,2016,Kharif     ,2119,2045,0.97
Telangana,KOMARAM BHEEM ASIFABAD,Jowar,2016,Rabi       ,3855,3454,0.9
Telangana,KOMARAM BHEEM ASIFABAD,Jowar,2017,Kharif     ,1743,2067,1.19
Telangana,KOMARAM BHEEM ASIFABAD,Jowar,2017,Rabi       ,2839,2385,0.84
Telangana,KOMARAM BHEEM ASIFABAD,Jowar,2018,Kharif     ,1760,1888,1.07
Telangana,KOMARAM BHEEM ASIFABAD,Jowar,2018,Rabi       ,2318,2659,1.15
Telangana,KOMARAM BHEEM ASIFABAD,Jowar,2019,Kharif     ,1679,1348,0.8
Telangana,KOMARAM BHEEM ASIFABAD,Jowar,2019,Rabi       ,2030,1825,0.9
Telangana,MAHABUBABAD,Jowar,2016,Rabi       ,1428,1174,0.82
Telangana,MAHABUBABAD,Jowar,2017,Kharif     ,20,19,0.95
Telangana,MAHABUBABAD,Jowar,2017,Rabi       ,1424,1653,1.16
Telangana,MAHABUBABAD,Jowar,2018,Rabi       ,1140,1400,1.23
Telangana,MAHABUBABAD,Jowar,2019,Kharif     ,1,1,1
Telangana,MAHABUBABAD,Jowar,2019,Rabi       ,798,351,0.44
Telangana,MAHBUBNAGAR,Jowar,2013,Kharif     ,30387,36282,1.19
Telangana,MAHBUBNAGAR,Jowar,2013,Rabi       ,6829,5709,0.84
Telangana,MAHBUBNAGAR,Jowar,2014,Kharif     ,18420,21625,1.17
Telangana,MAHBUBNAGAR,Jowar,2014,Rabi       ,6337,5792,0.91
Telangana,MAHBUBNAGAR,Jowar,2015,Kharif     ,19688,20279,1.03
Telangana,MAHBUBNAGAR,Jowar,2015,Rabi       ,6270,5091,0.81
Telangana,MAHBUBNAGAR,Jowar,2016,Kharif     ,17944,14265,0.79
Telangana,MAHBUBNAGAR,Jowar,2016,Rabi       ,1325,1151,0.87
Telangana,MAHBUBNAGAR,Jowar,2017,Kharif     ,15116,16038,1.06
Telangana,MAHBUBNAGAR,Jowar,2017,Rabi       ,960,900,0.94
Telangana,MAHBUBNAGAR,Jowar,2018,Kharif     ,9056,9536,1.05
Telangana,MAHBUBNAGAR,Jowar,2019,Kharif     ,20182,20162,1
Telangana,MAHBUBNAGAR,Jowar,2019,Rabi       ,17,36,2.12
Telangana,MANCHERIAL,Jowar,2016,Rabi       ,390,464,1.19
Telangana,MANCHERIAL,Jowar,2017,Kharif     ,40,38,0.95
Telangana,MANCHERIAL,Jowar,2017,Rabi       ,387,523,1.35
Telangana,MANCHERIAL,Jowar,2018,Kharif     ,10,9,0.9
Telangana,MANCHERIAL,Jowar,2018,Rabi       ,232,383,1.65
Telangana,MANCHERIAL,Jowar,2019,Kharif     ,18,21,1.17
Telangana,MANCHERIAL,Jowar,2019,Rabi       ,183,389,2.13
Telangana,MEDAK,Jowar,2013,Kharif     ,10194,11907,1.17
Telangana,MEDAK,Jowar,2013,Rabi       ,7584,7705,1.02
Telangana,MEDAK,Jowar,2014,Kharif     ,7006,7714,1.1
Telangana,MEDAK,Jowar,2014,Rabi       ,5027,5022,1
Telangana,MEDAK,Jowar,2015,Kharif     ,7972,9271,1.16
Telangana,MEDAK,Jowar,2015,Rabi       ,6711,5315,0.79
Telangana,MEDAK,Jowar,2016,Kharif     ,1071,760,0.71
Telangana,MEDAK,Jowar,2016,Rabi       ,697,852,1.22
Telangana,MEDAK,Jowar,2017,Kharif     ,463,437,0.94
Telangana,MEDAK,Jowar,2017,Rabi       ,622,975,1.57
Telangana,MEDAK,Jowar,2018,Kharif     ,261,243,0.93
Telangana,MEDAK,Jowar,2018,Rabi       ,502,1067,2.13
Telangana,MEDAK,Jowar,2019,Kharif     ,723,856,1.18
Telangana,MEDAK,Jowar,2019,Rabi       ,965,2794,2.9
Telangana,MEDCHAL MALKAJGIRI,Jowar,2016,Kharif     ,38,50,1.32
Telangana,MEDCHAL MALKAJGIRI,Jowar,2016,Rabi       ,6,7,1.17
Telangana,MEDCHAL MALKAJGIRI,Jowar,2017,Kharif     ,64,60,0.94
Telangana,MEDCHAL MALKAJGIRI,Jowar,2017,Rabi       ,8,11,1.38
Telangana,MEDCHAL MALKAJGIRI,Jowar,2018,Kharif     ,24,22,0.92
Telangana,MEDCHAL MALKAJGIRI,Jowar,2018,Rabi       ,7,12,1.71
Telangana,MEDCHAL MALKAJGIRI,Jowar,2019,Kharif     ,124,147,1.19
Telangana,MEDCHAL MALKAJGIRI,Jowar,2019,Rabi       ,7,15,2.14
Telangana,MULUGU,Jowar,2018,Rabi       ,4,7,1.75
Telangana,NAGARKURNOOL,Jowar,2016,Kharif     ,8093,6434,0.8
Telangana,NAGARKURNOOL,Jowar,2016,Rabi       ,851,1013,1.19
Telangana,NAGARKURNOOL,Jowar,2017,Kharif     ,3577,2193,0.61
Telangana,NAGARKURNOOL,Jowar,2017,Rabi       ,415,311,0.75
Telangana,NAGARKURNOOL,Jowar,2018,Kharif     ,1903,1290,0.68
Telangana,NAGARKURNOOL,Jowar,2018,Rabi       ,525,868,1.65
Telangana,NAGARKURNOOL,Jowar,2019,Kharif     ,5038,6559,1.3
Telangana,NAGARKURNOOL,Jowar,2019,Rabi       ,887,1887,2.13
Telangana,NALGONDA,Jowar,2013,Kharif     ,3291,2070,0.63
Telangana,NALGONDA,Jowar,2013,Rabi       ,1278,723,0.57
Telangana,NALGONDA,Jowar,2014,Kharif     ,815,267,0.33
Telangana,NALGONDA,Jowar,2014,Rabi       ,1077,376,0.35
Telangana,NALGONDA,Jowar,2015,Kharif     ,1225,572,0.47
Telangana,NALGONDA,Jowar,2015,Rabi       ,937,231,0.25
Telangana,NALGONDA,Jowar,2016,Kharif     ,1066,461,0.43
Telangana,NALGONDA,Jowar,2016,Rabi       ,8,10,1.25
Telangana,NALGONDA,Jowar,2017,Kharif     ,245,231,0.94
Telangana,NALGONDA,Jowar,2017,Rabi       ,26,35,1.35
Telangana,NALGONDA,Jowar,2018,Kharif     ,48,45,0.94
Telangana,NALGONDA,Jowar,2018,Rabi       ,11,18,1.64
Telangana,NALGONDA,Jowar,2019,Kharif     ,294,348,1.18
Telangana,NALGONDA,Jowar,2019,Rabi       ,47,100,2.13
Telangana,NARAYANAPET,Jowar,2018,Kharif     ,4941,5203,1.05
Telangana,NARAYANAPET,Jowar,2018,Rabi       ,744,451,0.61
Telangana,NARAYANAPET,Jowar,2019,Kharif     ,5012,5483,1.09
Telangana,NARAYANAPET,Jowar,2019,Rabi       ,644,806,1.25
Telangana,NIRMAL,Jowar,2016,Kharif     ,42,41,0.98
Telangana,NIRMAL,Jowar,2016,Rabi       ,2480,4241,1.71
Telangana,NIRMAL,Jowar,2017,Kharif     ,4,4,1
Telangana,NIRMAL,Jowar,2017,Rabi       ,2651,3804,1.43
Telangana,NIRMAL,Jowar,2018,Kharif     ,31,29,0.94
Telangana,NIRMAL,Jowar,2018,Rabi       ,2293,5904,2.57
Telangana,NIRMAL,Jowar,2019,Kharif     ,28,33,1.18
Telangana,NIRMAL,Jowar,2019,Rabi       ,2382,2206,0.93
